Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,095048,1998,01,01,,,
IDCJAC0010,095048,1998,01,02,,,
IDCJAC0010,095048,1998,01,03,,,
IDCJAC0010,095048,1998,01,04,,,
IDCJAC0010,095048,1998,01,05,,,
IDCJAC0010,095048,1998,01,06,,,
IDCJAC0010,095048,1998,01,07,,,
IDCJAC0010,095048,1998,01,08,,,
IDCJAC0010,095048,1998,01,09,,,
IDCJAC0010,095048,1998,01,10,,,
IDCJAC0010,095048,1998,01,11,,,
IDCJAC0010,095048,1998,01,12,,,
IDCJAC0010,095048,1998,01,13,,,
IDCJAC0010,095048,1998,01,14,,,
IDCJAC0010,095048,1998,01,15,,,
IDCJAC0010,095048,1998,01,16,,,
IDCJAC0010,095048,1998,01,17,,,
IDCJAC0010,095048,1998,01,18,,,
IDCJAC0010,095048,1998,01,19,,,
IDCJAC0010,095048,1998,01,20,,,
IDCJAC0010,095048,1998,01,21,,,
IDCJAC0010,095048,1998,01,22,,,
IDCJAC0010,095048,1998,01,23,,,
IDCJAC0010,095048,1998,01,24,,,
IDCJAC0010,095048,1998,01,25,,,
IDCJAC0010,095048,1998,01,26,,,
IDCJAC0010,095048,1998,01,27,,,
IDCJAC0010,095048,1998,01,28,,,
IDCJAC0010,095048,1998,01,29,,,
IDCJAC0010,095048,1998,01,30,,,
IDCJAC0010,095048,1998,01,31,,,
IDCJAC0010,095048,1998,02,01,,,
IDCJAC0010,095048,1998,02,02,,,
